Date Time_x, Water Level_x, Sigma_x,Flag_x, F_x, R_x, L_x, Quality _x,Date,Time_x,Date Time_y, Water Level_y, Sigma_y,Flag_y, F_y, R_y, L_y, Quality _y,Time_y
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:24:00-04:00,4.249,0.015,0,0,0,0,v,15:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:30:00-04:00,4.239,0.012,0,0,0,0,v,15:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:36:00-04:00,4.216,0.013,0,0,0,0,v,15:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:42:00-04:00,4.213,0.012,0,0,0,0,v,15:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:48:00-04:00,4.203,0.011,0,0,0,0,v,15:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 15:54:00-04:00,4.183,0.018,0,0,0,0,v,15:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:00:00-04:00,4.167,0.012,0,0,0,0,v,16:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:06:00-04:00,4.144,0.011,0,0,0,0,v,16:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:12:00-04:00,4.118,0.01,0,0,0,0,v,16:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:18:00-04:00,4.052,0.011,0,0,0,0,v,16:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:24:00-04:00,3.95,0.012,0,0,0,0,v,16:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:30:00-04:00,3.832,0.01,0,0,0,0,v,16:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:36:00-04:00,3.773,0.008,0,0,0,0,v,16:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:42:00-04:00,3.763,0.009,0,0,0,0,v,16:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:48:00-04:00,3.708,0.009,0,0,0,0,v,16:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 16:54:00-04:00,3.619,0.008,0,0,0,0,v,16:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:00:00-04:00,3.521,0.008,0,0,0,0,v,17:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:06:00-04:00,3.425,0.009,0,0,0,0,v,17:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:12:00-04:00,3.317,0.008,0,0,0,0,v,17:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:18:00-04:00,3.219,0.007,0,0,0,0,v,17:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:24:00-04:00,3.107,0.007,0,0,0,0,v,17:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:30:00-04:00,2.986,0.007,0,0,0,0,v,17:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:36:00-04:00,2.891,0.005,0,0,0,0,v,17:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:42:00-04:00,2.779,0.006,0,0,0,0,v,17:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:48:00-04:00,2.631,0.008,0,0,0,0,v,17:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 17:54:00-04:00,2.51,0.007,0,0,0,0,v,17:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:00:00-04:00,2.385,0.007,0,0,0,0,v,18:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:06:00-04:00,2.251,0.005,0,0,0,0,v,18:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:12:00-04:00,2.139,0.009,0,0,0,0,v,18:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:18:00-04:00,1.965,0.006,0,0,0,0,v,18:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:24:00-04:00,1.86,0.009,0,0,0,0,v,18:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:30:00-04:00,1.69,0.007,0,0,0,0,v,18:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:36:00-04:00,1.536,0.007,0,0,0,0,v,18:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:42:00-04:00,1.398,0.005,0,0,0,0,v,18:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:48:00-04:00,1.339,0.006,0,0,0,0,v,18:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 18:54:00-04:00,1.188,0.005,0,0,0,0,v,18:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:00:00-04:00,1.027,0.008,0,0,0,0,v,19:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:06:00-04:00,0.892,0.006,0,0,0,0,v,19:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:12:00-04:00,0.784,0.006,0,0,0,0,v,19:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:18:00-04:00,0.666,0.008,0,0,0,0,v,19:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:24:00-04:00,0.472,0.008,0,0,0,0,v,19:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:30:00-04:00,0.328,0.008,0,0,0,0,v,19:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:36:00-04:00,0.194,0.006,0,0,0,0,v,19:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:42:00-04:00,0.036,0.009,0,0,0,0,v,19:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:48:00-04:00,-0.164,0.005,0,0,0,0,v,19:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 19:54:00-04:00,-0.246,0.007,0,0,0,0,v,19:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:00:00-04:00,-0.361,0.004,0,0,0,0,v,20:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:06:00-04:00,-0.459,0.006,0,0,0,0,v,20:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:12:00-04:00,-0.587,0.005,0,0,0,0,v,20:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:18:00-04:00,-0.689,0.005,0,0,0,0,v,20:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:24:00-04:00,-0.787,0.006,0,0,0,0,v,20:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:30:00-04:00,-0.853,0.005,0,0,0,0,v,20:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:36:00-04:00,-0.919,0.003,0,0,0,0,v,20:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:42:00-04:00,-1.017,0.005,0,0,0,0,v,20:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:48:00-04:00,-1.106,0.004,0,0,0,0,v,20:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 20:54:00-04:00,-1.089,0.004,0,0,0,0,v,20:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:00:00-04:00,-1.139,0.007,0,0,0,0,v,21:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:06:00-04:00,-1.171,0.004,0,0,0,0,v,21:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:12:00-04:00,-1.194,0.008,0,0,0,0,v,21:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:18:00-04:00,-1.247,0.005,0,0,0,0,v,21:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:24:00-04:00,-1.322,0.004,0,0,0,0,v,21:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:30:00-04:00,-1.309,0.005,0,0,0,0,v,21:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:36:00-04:00,-1.286,0.004,0,0,0,0,v,21:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:42:00-04:00,-1.381,0.004,0,0,0,0,v,21:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:48:00-04:00,-1.378,0.004,0,0,0,0,v,21:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 21:54:00-04:00,-1.381,0.005,0,0,0,0,v,21:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:00:00-04:00,-1.339,0.004,0,0,0,0,v,22:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:06:00-04:00,-1.326,0.005,0,0,0,0,v,22:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:12:00-04:00,-1.296,0.005,0,0,0,0,v,22:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:18:00-04:00,-1.263,0.004,0,0,0,0,v,22:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:24:00-04:00,-1.175,0.005,0,0,0,0,v,22:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:30:00-04:00,-1.132,0.004,0,0,0,0,v,22:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:36:00-04:00,-1.027,0.005,0,0,0,0,v,22:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:42:00-04:00,-1.011,0.004,0,0,0,0,v,22:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:48:00-04:00,-0.942,0.005,0,0,0,0,v,22:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 22:54:00-04:00,-0.883,0.005,0,0,0,0,v,22:54:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:00:00-04:00,-0.738,0.007,0,0,0,0,v,23:00:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:06:00-04:00,-0.686,0.004,0,0,0,0,v,23:06:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:12:00-04:00,-0.686,0.006,0,0,0,0,v,23:12:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:18:00-04:00,-0.623,0.005,0,0,0,0,v,23:18:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:24:00-04:00,-0.505,0.008,0,0,0,0,v,23:24:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:30:00-04:00,-0.41,0.007,0,0,0,0,v,23:30:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:36:00-04:00,-0.354,0.006,0,0,0,0,v,23:36:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:42:00-04:00,-0.259,0.008,0,0,0,0,v,23:42:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:48:00-04:00,-0.118,0.008,0,0,0,0,v,23:48:00
2016-05-05 17:36:00-04:00,4.534,0.002,0,0,0,0,v,2016-05-05,17:36:00,2016-05-05 23:54:00-04:00,0.062,0.008,0,0,0,0,v,23:54:00
