Date Time,Water Level,SiteID,Source,Date,Time,Identifier
2019-10-19 10:30:00-04:00,3.383,8551910,NOAA,2019-10-19,10:30:00,8551910-2019-268
2019-10-20 11:12:00-04:00,3.425,8551910,NOAA,2019-10-20,11:12:00,8551910-2019-269
2019-10-21 12:42:00-04:00,3.93,8551910,NOAA,2019-10-21,12:42:00,8551910-2019-270
2019-10-22 13:36:00-04:00,4.341,8551910,NOAA,2019-10-22,13:36:00,8551910-2019-271
2019-10-23 14:42:00-04:00,3.406,8551910,NOAA,2019-10-23,14:42:00,8551910-2019-272
2019-10-24 15:48:00-04:00,3.596,8551910,NOAA,2019-10-24,15:48:00,8551910-2019-273
2019-10-25 16:48:00-04:00,3.448,8551910,NOAA,2019-10-25,16:48:00,8551910-2019-274
2019-10-26 17:42:00-04:00,3.753,8551910,NOAA,2019-10-26,17:42:00,8551910-2019-275
2019-10-27 06:24:00-04:00,4.721,8551910,NOAA,2019-10-27,06:24:00,8551910-2019-276
2019-10-28 07:18:00-04:00,3.937,8551910,NOAA,2019-10-28,07:18:00,8551910-2019-277
2019-10-29 08:00:00-04:00,4.564,8551910,NOAA,2019-10-29,08:00:00,8551910-2019-278
2019-10-30 08:36:00-04:00,4.157,8551910,NOAA,2019-10-30,08:36:00,8551910-2019-279
2019-10-31 09:24:00-04:00,4.4,8551910,NOAA,2019-10-31,09:24:00,8551910-2019-280
2019-10-31 20:48:00-04:00,2.907,8551910,NOAA,2019-10-31,20:48:00,8551910-2019-281
2019-11-02 11:06:00-04:00,3.432,8551910,NOAA,2019-11-02,11:06:00,8551910-2019-282
2019-11-03 10:42:00-05:00,3.13,8551910,NOAA,2019-11-03,10:42:00,8551910-2019-283
2019-11-04 11:54:00-05:00,3.973,8551910,NOAA,2019-11-04,11:54:00,8551910-2019-284
2019-11-05 12:48:00-05:00,3.196,8551910,NOAA,2019-11-05,12:48:00,8551910-2019-285
2019-11-06 13:54:00-05:00,2.963,8551910,NOAA,2019-11-06,13:54:00,8551910-2019-286
2019-11-07 14:48:00-05:00,2.762,8551910,NOAA,2019-11-07,14:48:00,8551910-2019-287
2019-11-08 15:54:00-05:00,1.959,8551910,NOAA,2019-11-08,15:54:00,8551910-2019-288
2019-11-09 16:12:00-05:00,3.386,8551910,NOAA,2019-11-09,16:12:00,8551910-2019-289
2019-11-10 04:30:00-05:00,3.412,8551910,NOAA,2019-11-10,04:30:00,8551910-2019-290
2019-11-11 17:30:00-05:00,3.241,8551910,NOAA,2019-11-11,17:30:00,8551910-2019-291
2019-11-12 05:18:00-05:00,2.785,8551910,NOAA,2019-11-12,05:18:00,8551910-2019-292
2019-11-13 18:48:00-05:00,2.513,8551910,NOAA,2019-11-13,18:48:00,8551910-2019-293
2019-11-14 07:00:00-05:00,3.517,8551910,NOAA,2019-11-14,07:00:00,8551910-2019-294
2019-11-15 07:42:00-05:00,3.294,8551910,NOAA,2019-11-15,07:42:00,8551910-2019-295
2019-11-16 08:54:00-05:00,3.333,8551910,NOAA,2019-11-16,08:54:00,8551910-2019-296
2019-11-17 09:42:00-05:00,3.701,8551910,NOAA,2019-11-17,09:42:00,8551910-2019-297
2019-11-18 10:30:00-05:00,4.337,8551910,NOAA,2019-11-18,10:30:00,8551910-2019-298
2019-11-19 11:06:00-05:00,4.131,8551910,NOAA,2019-11-19,11:06:00,8551910-2019-299
2019-11-19 23:48:00-05:00,3.025,8551910,NOAA,2019-11-19,23:48:00,8551910-2019-300
2019-11-21 01:12:00-05:00,2.641,8551910,NOAA,2019-11-21,01:12:00,8551910-2019-301
2019-11-22 02:06:00-05:00,3.684,8551910,NOAA,2019-11-22,02:06:00,8551910-2019-302
2019-11-23 15:42:00-05:00,3.104,8551910,NOAA,2019-11-23,15:42:00,8551910-2019-303
2019-11-24 03:48:00-05:00,3.629,8551910,NOAA,2019-11-24,03:48:00,8551910-2019-304
2019-11-25 05:00:00-05:00,3.196,8551910,NOAA,2019-11-25,05:00:00,8551910-2019-305
2019-11-26 05:54:00-05:00,3.796,8551910,NOAA,2019-11-26,05:54:00,8551910-2019-306
2019-11-27 06:42:00-05:00,3.904,8551910,NOAA,2019-11-27,06:42:00,8551910-2019-307
2019-11-28 07:12:00-05:00,1.736,8551910,NOAA,2019-11-28,07:12:00,8551910-2019-308
2019-11-29 08:18:00-05:00,3.219,8551910,NOAA,2019-11-29,08:18:00,8551910-2019-309
2019-11-30 08:36:00-05:00,3.875,8551910,NOAA,2019-11-30,08:36:00,8551910-2019-310
2019-12-01 09:36:00-05:00,4.009,8551910,NOAA,2019-12-01,09:36:00,8551910-2019-311
2019-12-02 10:18:00-05:00,3.412,8551910,NOAA,2019-12-02,10:18:00,8551910-2019-312
2019-12-02 23:00:00-05:00,2.461,8551910,NOAA,2019-12-02,23:00:00,8551910-2019-313
2019-12-03 23:48:00-05:00,3.205,8551910,NOAA,2019-12-03,23:48:00,8551910-2019-314
2019-12-05 00:54:00-05:00,2.539,8551910,NOAA,2019-12-05,00:54:00,8551910-2019-315
2019-12-06 13:42:00-05:00,2.382,8551910,NOAA,2019-12-06,13:42:00,8551910-2019-316
2019-12-07 14:48:00-05:00,1.85,8551910,NOAA,2019-12-07,14:48:00,8551910-2019-317
2019-12-08 03:06:00-05:00,2.94,8551910,NOAA,2019-12-08,03:06:00,8551910-2019-318
2019-12-09 04:00:00-05:00,2.874,8551910,NOAA,2019-12-09,04:00:00,8551910-2019-319
2019-12-10 04:42:00-05:00,2.789,8551910,NOAA,2019-12-10,04:42:00,8551910-2019-320
2019-12-11 05:42:00-05:00,1.978,8551910,NOAA,2019-12-11,05:42:00,8551910-2019-321
2019-12-12 06:36:00-05:00,2.32,8551910,NOAA,2019-12-12,06:36:00,8551910-2019-322
2019-12-13 06:54:00-05:00,3.255,8551910,NOAA,2019-12-13,06:54:00,8551910-2019-323
2019-12-14 07:42:00-05:00,4.163,8551910,NOAA,2019-12-14,07:42:00,8551910-2019-324
2019-12-15 08:00:00-05:00,2.73,8551910,NOAA,2019-12-15,08:00:00,8551910-2019-325
2019-12-16 09:12:00-05:00,2.054,8551910,NOAA,2019-12-16,09:12:00,8551910-2019-326
2019-12-17 10:06:00-05:00,2.871,8551910,NOAA,2019-12-17,10:06:00,8551910-2019-327
2019-12-18 10:36:00-05:00,2.182,8551910,NOAA,2019-12-18,10:36:00,8551910-2019-328
2019-12-19 11:54:00-05:00,1.447,8551910,NOAA,2019-12-19,11:54:00,8551910-2019-329
2019-12-20 01:06:00-05:00,1.683,8551910,NOAA,2019-12-20,01:06:00,8551910-2019-330
2019-12-21 02:00:00-05:00,2.454,8551910,NOAA,2019-12-21,02:00:00,8551910-2019-331
2019-12-22 02:42:00-05:00,2.949,8551910,NOAA,2019-12-22,02:42:00,8551910-2019-332
2019-12-23 03:42:00-05:00,2.782,8551910,NOAA,2019-12-23,03:42:00,8551910-2019-333
2019-12-24 04:42:00-05:00,2.89,8551910,NOAA,2019-12-24,04:42:00,8551910-2019-334
2019-12-25 05:36:00-05:00,3.488,8551910,NOAA,2019-12-25,05:36:00,8551910-2019-335
2019-12-26 06:18:00-05:00,3.474,8551910,NOAA,2019-12-26,06:18:00,8551910-2019-336
2019-12-27 07:06:00-05:00,3.533,8551910,NOAA,2019-12-27,07:06:00,8551910-2019-337
2019-12-28 07:42:00-05:00,3.261,8551910,NOAA,2019-12-28,07:42:00,8551910-2019-338
2019-12-29 08:24:00-05:00,3.1,8551910,NOAA,2019-12-29,08:24:00,8551910-2019-339
2019-12-30 09:00:00-05:00,3.796,8551910,NOAA,2019-12-30,09:00:00,8551910-2019-340
2019-12-31 09:54:00-05:00,4.075,8551910,NOAA,2019-12-31,09:54:00,8551910-2019-341
